StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,open_debrief,pID,cond,debrief_item,debrief_rating
2020-11-13 19:26:59,2020-11-13 19:30:23,0,100,203,1,2020-11-13 19:30:23,R_3KI4Mr1L4RAUSEC,NA,NA,NA,NA,anonymous,EN,NA,435098_study2,27,interesting,7
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,easy to understand,6
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,don't know what to do,1
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,ratings reflect preferences,6
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,like task,6
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,trouble focusing,5
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,too fast,3
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,good speed,5
2020-11-13 19:31:21,2020-11-13 19:32:49,0,100,87,1,2020-11-13 19:32:49,R_3dRJuc16ISDqcEk,NA,NA,NA,NA,anonymous,EN,NA,435105_study2,3,interesting,6
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,easy to understand,5
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,don't know what to do,3
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,ratings reflect preferences,6
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,like task,4
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,trouble focusing,2
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,too fast,2
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,good speed,6
2020-11-13 19:54:13,2020-11-13 19:55:10,0,100,57,1,2020-11-13 19:55:11,R_3wNZMNY6J0Levlv,NA,NA,NA,NA,anonymous,EN,NA,435100_study2,2,interesting,5
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,easy to understand,7
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,don't know what to do,1
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,ratings reflect preferences,7
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,like task,5
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,trouble focusing,2
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,too fast,7
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,good speed,3
2020-11-13 20:22:14,2020-11-13 20:23:21,0,100,66,1,2020-11-13 20:23:21,R_3nV0Zapvjw5DG8u,NA,NA,NA,NA,anonymous,EN,NA,435058_study2,30,interesting,7
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,easy to understand,3
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,don't know what to do,1
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,ratings reflect preferences,6
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,like task,1
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,trouble focusing,3
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,too fast,2
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,good speed,4
2020-11-13 19:04:50,2020-11-13 20:25:36,0,100,4845,1,2020-11-13 20:25:36,R_O2qm5hI3FkLNLcB,NA,NA,NA,NA,anonymous,EN,Did not totally understand if it meant that after seeing this picture would you like to have this drink today or if it meant that when you're in the place of the picture would you to have a certain drink in that moment.,435092_study2,26,interesting,3
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,easy to understand,4
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,don't know what to do,1
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,ratings reflect preferences,5
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,like task,4
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,trouble focusing,4
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,too fast,2
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,good speed,4
2020-11-13 18:10:59,2020-11-13 20:43:14,0,100,9135,1,2020-11-13 20:43:15,R_2xQbhyoPHwZnIhy,NA,NA,NA,NA,anonymous,EN,NA,435080_study2,27,interesting,4
